ZIP,RegionID,SizeRank,RegionType,StateName,State,City,Metro,CountyName,home_value
83455,94179,12706,zip,ID,ID,Victor,"Jackson, WY-ID",Teton County,693295.87
83501,94189,2633,zip,ID,ID,Lewiston,"Lewiston, ID-WA",Nez Perce County,292120.71
83524,94193,20703,zip,ID,ID,Culdesac,"Lewiston, ID-WA",Nez Perce County,303059.05
83535,94199,24071,zip,ID,ID,Juliaetta,"Moscow, ID",Latah County,342633.83
83537,94201,21576,zip,ID,ID,Kendrick,"Moscow, ID",Latah County,330884.74
83540,94203,18251,zip,ID,ID,Lapwai,"Lewiston, ID-WA",Nez Perce County,247929.02
83541,94204,23240,zip,ID,ID,Lenore,"Lewiston, ID-WA",Nez Perce County,343296.72
83545,94208,28508,zip,ID,ID,Peck,"Lewiston, ID-WA",Nez Perce County,304787.28
83555,94216,27492,zip,ID,ID,Winchester,"Lewiston, ID-WA",Lewis County,217150.11
83605,94220,2218,zip,ID,ID,Caldwell,"Boise City, ID",Canyon County,336670.62
83607,94222,2569,zip,ID,ID,Caldwell,"Boise City, ID",Canyon County,423039.24
83616,94227,3290,zip,ID,ID,Eagle,"Boise City, ID",Ada County,739839.44
83617,94228,7174,zip,ID,ID,Emmett,"Boise City, ID",Gem County,389169.63
83619,94229,11371,zip,ID,ID,Fruitland,"Ontario, OR-ID",Payette County,347098.38
83623,94231,21852,zip,ID,ID,Glenns Ferry,"Mountain Home, ID",Elmore County,207728.94
83624,94232,23159,zip,ID,ID,Grand View,"Boise City, ID",Owyhee County,361434.34
83626,94233,25557,zip,ID,ID,Greenleaf,"Boise City, ID",Canyon County,372011.97
83627,94234,20776,zip,ID,ID,Glenns Ferry,"Mountain Home, ID",Elmore County,373320.96
83628,94235,13537,zip,ID,ID,Homedale,"Boise City, ID",Owyhee County,322367.92
83629,94236,23089,zip,ID,ID,Horseshoe Bend,"Boise City, ID",Boise County,424970.71
83631,94238,24007,zip,ID,ID,Idaho City,"Boise City, ID",Boise County,349754.64
83633,94240,28427,zip,ID,ID,King Hill,"Mountain Home, ID",Elmore County,365797.09
83634,94241,3168,zip,ID,ID,Kuna,"Boise City, ID",Ada County,435077.05
83637,94244,25119,zip,ID,ID,Lowman,"Boise City, ID",Boise County,274516.6
83639,94246,15717,zip,ID,ID,Marsing,"Boise City, ID",Owyhee County,427519.52
83641,94247,14841,zip,ID,ID,Melba,"Boise City, ID",Canyon County,553225.86
83642,94248,792,zip,ID,ID,Meridian,"Boise City, ID",Ada County,504737.03
83644,94250,8053,zip,ID,ID,Middleton,"Boise City, ID",Canyon County,453621.18
83646,399648,186,zip,ID,ID,Meridian,"Boise City, ID",Ada County,501200.31
83647,94252,5660,zip,ID,ID,Mountain Home,"Mountain Home, ID",Elmore County,290574.6
83650,94254,18215,zip,ID,ID,Murphy,"Boise City, ID",Owyhee County,359362.46
83651,94255,2180,zip,ID,ID,Nampa,"Boise City, ID",Canyon County,351075.69
83655,94259,14734,zip,ID,ID,New Plymouth,"Ontario, OR-ID",Payette County,402117.27
83656,94260,39992,zip,ID,ID,Notus,"Boise City, ID",Canyon County,273786.23
83660,94262,11531,zip,ID,ID,Parma,"Boise City, ID",Canyon County,427823.7
83661,94263,9138,zip,ID,ID,Payette,"Ontario, OR-ID",Payette County,296400.69
83669,94265,8793,zip,ID,ID,Star,"Boise City, ID",Ada County,554207.32
83670,94266,26190,zip,ID,ID,Horseshoe Bend,"Boise City, ID",Boise County,557639.2
83676,94269,13492,zip,ID,ID,Wilder,"Boise City, ID",Canyon County,449793.13
83686,94272,817,zip,ID,ID,Nampa,"Boise City, ID",Canyon County,400199.43
83687,94273,2665,zip,ID,ID,Nampa,"Boise City, ID",Canyon County,403628.52
83702,94275,5167,zip,ID,ID,Boise,"Boise City, ID",Ada County,673264.77
83703,94276,6729,zip,ID,ID,Boise,"Boise City, ID",Ada County,492958.71
83704,94277,2042,zip,ID,ID,Boise,"Boise City, ID",Ada County,394965.72
83705,94278,4048,zip,ID,ID,Boise,"Boise City, ID",Ada County,397219.08
83706,94279,2798,zip,ID,ID,Boise,"Boise City, ID",Ada County,465492.92
83709,94282,636,zip,ID,ID,Boise,"Boise City, ID",Ada County,443261.35
83712,94284,9808,zip,ID,ID,Boise,"Boise City, ID",Ada County,717523.56
83713,94285,3994,zip,ID,ID,Boise,"Boise City, ID",Ada County,437601.43
83714,94286,4694,zip,ID,ID,Boise,"Boise City, ID",Ada County,505410.19
83716,94288,6212,zip,ID,ID,Boise,"Boise City, ID",Ada County,566957.81
83801,94308,10972,zip,ID,ID,Athol,"Coeur d'Alene, ID",Kootenai County,607164.34
83804,94311,19809,zip,ID,ID,Blanchard,"Sandpoint, ID",Bonner County,448039.67
83809,94315,29295,zip,ID,ID,Athol,"Sandpoint, ID",Bonner County,511511.35
83810,94316,20727,zip,ID,ID,Cataldo,"Coeur d'Alene, ID",Kootenai County,514956.24
83811,94317,22031,zip,ID,ID,Clark Fork,"Sandpoint, ID",Bonner County,412684.37
83813,94319,23711,zip,ID,ID,Cocolalla,"Sandpoint, ID",Bonner County,528653.36
83814,94320,3935,zip,ID,ID,Coeur d'Alene,"Coeur d'Alene, ID",Kootenai County,577750.04
83815,94321,3064,zip,ID,ID,Coeur d'Alene,"Coeur d'Alene, ID",Kootenai County,476377.7
83821,94323,27606,zip,ID,ID,Coolin,"Sandpoint, ID",Bonner County,775817.45
83822,94324,18584,zip,ID,ID,Oldtown,"Sandpoint, ID",Bonner County,408734.11
83823,94325,19592,zip,ID,ID,Deary,"Moscow, ID",Latah County,425170.31
83825,94327,29747,zip,ID,ID,Dover,"Sandpoint, ID",Bonner County,579805.65
83832,94331,16897,zip,ID,ID,Genesee,"Lewiston, ID-WA",Nez Perce County,385404.37
83833,94332,19187,zip,ID,ID,Harrison,"Coeur d'Alene, ID",Kootenai County,689960.76
83835,94334,5450,zip,ID,ID,Hayden,"Coeur d'Alene, ID",Kootenai County,521772.54
83836,94335,22193,zip,ID,ID,Hope,"Sandpoint, ID",Bonner County,623546.68
83840,94338,30490,zip,ID,ID,Kootenai,"Sandpoint, ID",Bonner County,402014.94
83841,94339,30188,zip,ID,ID,Laclede,"Sandpoint, ID",Bonner County,509230.57
83843,94341,4042,zip,ID,ID,Moscow,"Moscow, ID",Latah County,379479.57
83848,94346,30213,zip,ID,ID,Nordman,"Sandpoint, ID",Bonner County,557188.62
83852,94350,21009,zip,ID,ID,Sandpoint,"Sandpoint, ID",Bonner County,512078.22
83854,94352,1018,zip,ID,ID,Post Falls,"Coeur d'Alene, ID",Kootenai County,456905.09
83856,94354,11087,zip,ID,ID,Priest River,"Sandpoint, ID",Bonner County,442665.96
83858,94356,6537,zip,ID,ID,Rathdrum,"Coeur d'Alene, ID",Kootenai County,480162.16
83860,94357,10699,zip,ID,ID,Sagle,"Sandpoint, ID",Bonner County,630781.99
83864,94359,6495,zip,ID,ID,Kootenai,"Sandpoint, ID",Bonner County,511694.37
83869,94364,13989,zip,ID,ID,Spirit Lake,"Coeur d'Alene, ID",Kootenai County,470951.05
83871,94366,17843,zip,ID,ID,Troy,"Moscow, ID",Latah County,368858.53
83873,94368,16108,zip,ID,ID,Silverton,"Coeur d'Alene, ID",Shoshone County,210030.09
83876,94370,18328,zip,ID,ID,Worley,"Coeur d'Alene, ID",Kootenai County,595239.94
84003,94375,940,zip,UT,UT,American Fork,"Provo-Orem, UT",Utah County,500506.65
84004,94376,9704,zip,UT,UT,Alpine,"Provo-Orem, UT",Utah County,920316.4
84005,399649,1634,zip,UT,UT,Eagle Mountain,"Provo-Orem, UT",Utah County,461020.31
84006,94377,28611,zip,UT,UT,Bingham Canyon,"Salt Lake City, UT",Salt Lake County,347491.73
84009,677175,2449,zip,UT,UT,South Jordan,"Salt Lake City, UT",Salt Lake County,520135.37
84010,94380,1187,zip,UT,UT,Bountiful,"Ogden-Clearfield, UT",Davis County,472798.7
84013,94382,22216,zip,UT,UT,Fairfield,"Provo-Orem, UT",Utah County,470146.6
84014,94383,7433,zip,UT,UT,Centerville,"Ogden-Clearfield, UT",Davis County,468855.65
84015,94384,291,zip,UT,UT,Clearfield,"Ogden-Clearfield, UT",Davis County,376742.04
84017,94386,12350,zip,UT,UT,Coalville,"Heber, UT",Summit County,555641.65
84020,94388,819,zip,UT,UT,Draper,"Salt Lake City, UT",Salt Lake County,670925.54
84025,94393,5960,zip,UT,UT,Farmington,"Ogden-Clearfield, UT",Davis County,536589.77
84028,94396,27616,zip,UT,UT,Garden City,"Logan, UT-ID",Rich County,412192.3
84029,94397,8255,zip,UT,UT,Grantsville,"Salt Lake City, UT",Tooele County,431693.33
84032,94399,5087,zip,UT,UT,Heber City,"Heber, UT",Wasatch County,691188.65
84036,94403,10393,zip,UT,UT,Kamas,"Heber, UT",Wasatch County,763900.38
84037,94404,2721,zip,UT,UT,Kaysville,"Ogden-Clearfield, UT",Davis County,555483.96
84040,94407,4997,zip,UT,UT,Layton,"Ogden-Clearfield, UT",Davis County,479158.78
84041,94408,677,zip,UT,UT,Layton,"Ogden-Clearfield, UT",Davis County,400058.83
84042,94409,8929,zip,UT,UT,Lindon,"Provo-Orem, UT",Utah County,582324.05
84043,94410,189,zip,UT,UT,Lehi,"Provo-Orem, UT",Utah County,488719.44
84044,94411,4065,zip,UT,UT,Magna,"Salt Lake City, UT",Salt Lake County,347550.65
84045,399650,2577,zip,UT,UT,Saratoga Springs,"Provo-Orem, UT",Utah County,486970.72
84047,94413,2544,zip,UT,UT,Midvale,"Salt Lake City, UT",Salt Lake County,408308.78
84049,94414,12186,zip,UT,UT,Midway,"Heber, UT",Wasatch County,717058.32
84050,94415,7447,zip,UT,UT,Morgan,"Ogden-Clearfield, UT",Morgan County,601825.58
84054,94419,6363,zip,UT,UT,North Salt Lake,"Ogden-Clearfield, UT",Davis County,470276.31
84055,94420,30490,zip,UT,UT,Oakley,"Heber, UT",Summit County,593563.17
84057,94422,2164,zip,UT,UT,Orem,"Provo-Orem, UT",Utah County,385031.11
84058,94423,3034,zip,UT,UT,Orem,"Provo-Orem, UT",Utah County,414315.12
84059,94424,8051,zip,UT,UT,Vineyard,"Provo-Orem, UT",Utah County,458814.2
84060,94425,10396,zip,UT,UT,Park City,"Heber, UT",Summit County,1426797.76
84062,94427,1263,zip,UT,UT,Pleasant Grove,"Provo-Orem, UT",Utah County,482312.53
84065,94430,1060,zip,UT,UT,Riverton,"Salt Lake City, UT",Salt Lake County,536035.2
84066,94431,7898,zip,UT,UT,Roosevelt,"Vernal, UT",Duchesne County,237308.84
84067,94432,1895,zip,UT,UT,Roy,"Ogden-Clearfield, UT",Weber County,353171.66
84070,94435,3270,zip,UT,UT,Sandy,"Salt Lake City, UT",Salt Lake County,439545.65
84074,94439,629,zip,UT,UT,Tooele,"Salt Lake City, UT",Tooele County,390799.67
84075,94440,3617,zip,UT,UT,Syracuse,"Ogden-Clearfield, UT",Davis County,480716.12
84078,94442,3730,zip,UT,UT,Vernal,"Vernal, UT",Uintah County,232247.63
84081,399730,1104,zip,UT,UT,West Jordan,"Salt Lake City, UT",Salt Lake County,472840.2
84084,94447,3373,zip,UT,UT,West Jordan,"Salt Lake City, UT",Salt Lake County,424382.5
84087,94450,7473,zip,UT,UT,Woods Cross,"Ogden-Clearfield, UT",Davis County,452270.28
84088,94451,2026,zip,UT,UT,West Jordan,"Salt Lake City, UT",Salt Lake County,468259.6
84092,94455,3835,zip,UT,UT,Sandy,"Salt Lake City, UT",Salt Lake County,696445.02
84093,94456,5105,zip,UT,UT,Sandy,"Salt Lake City, UT",Salt Lake County,644026.24
84094,94457,4091,zip,UT,UT,White City,"Salt Lake City, UT",Salt Lake County,452866.52
84095,94458,2250,zip,UT,UT,South Jordan,"Salt Lake City, UT",Salt Lake County,628768.7
84096,399651,289,zip,UT,UT,Herriman,"Salt Lake City, UT",Salt Lake County,510408.22
84097,94459,5520,zip,UT,UT,Orem,"Provo-Orem, UT",Utah County,482278.66
84098,94460,6341,zip,UT,UT,Park City,"Heber, UT",Summit County,1073246.73
84101,94461,11971,zip,UT,UT,Salt Lake City,"Salt Lake City, UT",Salt Lake County,447128.69
84102,94462,6620,zip,UT,UT,Salt Lake City,"Salt Lake City, UT",Salt Lake County,470701.63
84103,94463,5416,zip,UT,UT,Salt Lake City,"Salt Lake City, UT",Salt Lake County,635949.97
84104,94464,4143,zip,UT,UT,Salt Lake City,"Salt Lake City, UT",Salt Lake County,340058.77
84105,94465,5121,zip,UT,UT,Salt Lake City,"Salt Lake City, UT",Salt Lake County,602722.43
84107,94467,2613,zip,UT,UT,Murray,"Salt Lake City, UT",Salt Lake County,420649.97
84108,94468,6118,zip,UT,UT,Salt Lake City,"Salt Lake City, UT",Salt Lake County,757103.3
84109,94469,4615,zip,UT,UT,Millcreek,"Salt Lake City, UT",Salt Lake County,661093.13
84111,94471,9418,zip,UT,UT,Salt Lake City,"Salt Lake City, UT",Salt Lake County,403242.74
84115,94475,4033,zip,UT,UT,South Salt Lake,"Salt Lake City, UT",Salt Lake County,388478.83
84116,94476,2465,zip,UT,UT,Salt Lake City,"Salt Lake City, UT",Salt Lake County,382508.37
84117,94477,4908,zip,UT,UT,Holladay,"Salt Lake City, UT",Salt Lake County,576023.67
84118,94478,1643,zip,UT,UT,Kearns,"Salt Lake City, UT",Salt Lake County,367072.62
84119,94479,852,zip,UT,UT,West Valley City,"Salt Lake City, UT",Salt Lake County,362013.44
84120,94480,1083,zip,UT,UT,West Valley City,"Salt Lake City, UT",Salt Lake County,381499.63
84121,94481,1672,zip,UT,UT,Cottonwood Heights,"Salt Lake City, UT",Salt Lake County,599757.62
84123,94483,2150,zip,UT,UT,Taylorsville,"Salt Lake City, UT",Salt Lake County,443828.78
84124,94484,5603,zip,UT,UT,Holladay,"Salt Lake City, UT",Salt Lake County,672832.61
84128,94488,3579,zip,UT,UT,West Valley City,"Salt Lake City, UT",Salt Lake County,403551.47
84129,422745,2126,zip,UT,UT,Taylorsville,"Salt Lake City, UT",Salt Lake County,405597.02
84302,94520,4753,zip,UT,UT,Brigham City,"Ogden-Clearfield, UT",Box Elder County,356394.08
84310,94527,12600,zip,UT,UT,Eden,"Ogden-Clearfield, UT",Weber County,654585.03
84312,94529,14786,zip,UT,UT,Garland,"Ogden-Clearfield, UT",Box Elder County,338203.16
84315,94532,10545,zip,UT,UT,Hooper,"Ogden-Clearfield, UT",Weber County,511012.9
84317,94534,14581,zip,UT,UT,Huntsville,"Ogden-Clearfield, UT",Weber County,479414.24
84318,94535,12805,zip,UT,UT,Hyde Park,"Logan, UT-ID",Cache County,457318.0
84319,94536,10851,zip,UT,UT,Hyrum,"Logan, UT-ID",Cache County,347379.61
84320,94537,16502,zip,UT,UT,Lewiston,"Logan, UT-ID",Cache County,357431.5
84321,94538,966,zip,UT,UT,Logan,"Logan, UT-ID",Cache County,343367.21
84325,94542,16512,zip,UT,UT,Mendon,"Logan, UT-ID",Cache County,493306.15
84328,94545,19501,zip,UT,UT,Paradise,"Logan, UT-ID",Cache County,527693.6
84332,94549,11008,zip,UT,UT,Providence,"Logan, UT-ID",Cache County,415916.91
84333,94550,18008,zip,UT,UT,Richmond,"Logan, UT-ID",Cache County,352523.06
84335,94552,7089,zip,UT,UT,Smithfield,"Logan, UT-ID",Cache County,382801.77
84337,94554,8853,zip,UT,UT,Tremonton,"Ogden-Clearfield, UT",Box Elder County,346444.84
84339,94556,11155,zip,UT,UT,Wellsville,"Logan, UT-ID",Cache County,433362.13
84340,94557,16573,zip,UT,UT,Willard,"Ogden-Clearfield, UT",Box Elder County,440758.48
84341,94558,5373,zip,UT,UT,North Logan,"Logan, UT-ID",Cache County,378145.26
84401,94559,1581,zip,UT,UT,Ogden,"Ogden-Clearfield, UT",Weber County,375860.99
84403,94561,2514,zip,UT,UT,Ogden,"Ogden-Clearfield, UT",Weber County,361705.17
84404,94562,362,zip,UT,UT,Ogden,"Ogden-Clearfield, UT",Weber County,350993.21
84405,94563,2640,zip,UT,UT,Washington Terrace,"Ogden-Clearfield, UT",Weber County,379885.7
84414,94568,3378,zip,UT,UT,North Ogden,"Ogden-Clearfield, UT",Weber County,445845.26
84501,94570,8310,zip,UT,UT,Price,"Price, UT",Carbon County,209018.31
84526,94583,13409,zip,UT,UT,Helper,"Price, UT",Carbon County,176988.26
84601,94598,3364,zip,UT,UT,Provo,"Provo-Orem, UT",Utah County,365544.9
84604,94601,1614,zip,UT,UT,Provo,"Provo-Orem, UT",Utah County,475328.17
84606,94603,2427,zip,UT,UT,Provo,"Provo-Orem, UT",Utah County,361190.07
84624,94608,9861,zip,UT,UT,Delta,"Provo-Orem, UT",Millard County,252484.46
84629,94612,15053,zip,UT,UT,Fairview,"Provo-Orem, UT",Sanpete County,314776.95
84648,94630,10431,zip,UT,UT,Nephi,"Provo-Orem, UT",Juab County,367845.32
84651,94632,3895,zip,UT,UT,Payson,"Provo-Orem, UT",Utah County,426113.96
84653,94634,10053,zip,UT,UT,Salem,"Provo-Orem, UT",Utah County,528556.85
84655,94636,8422,zip,UT,UT,Santaquin,"Provo-Orem, UT",Utah County,420386.24
84660,94639,1208,zip,UT,UT,Spanish Fork,"Provo-Orem, UT",Utah County,432591.77
84663,94641,2720,zip,UT,UT,Springville,"Provo-Orem, UT",Utah County,419206.74
84664,94642,9257,zip,UT,UT,Mapleton,"Provo-Orem, UT",Utah County,597687.82
84713,94649,9543,zip,UT,UT,Milford,"Cedar City, UT",Beaver County,250520.39
84719,94655,30414,zip,UT,UT,Brian Head,"Cedar City, UT",Iron County,173528.86
84720,94656,5267,zip,UT,UT,Cedar City,"Cedar City, UT",Iron County,351281.06
84721,94657,4896,zip,UT,UT,Cedar City,"Cedar City, UT",Iron County,328920.79
84722,94658,27035,zip,UT,UT,Pine Valley,"St. George, UT",Washington County,316601.27
84737,94672,5708,zip,UT,UT,Hurricane,"St. George, UT",Washington County,436990.15
84738,94673,8982,zip,UT,UT,Ivins,"St. George, UT",Washington County,496729.12
84745,94680,13599,zip,UT,UT,La Verkin,"St. George, UT",Washington County,356867.83
84757,94691,23818,zip,UT,UT,Pine Valley,"St. George, UT",Washington County,619890.66
84761,94695,16493,zip,UT,UT,Parowan,"Cedar City, UT",Iron County,315268.42
84762,94696,27074,zip,UT,UT,Duck Creek Village,"Cedar City, UT",Kane County,365889.65
84763,94697,29794,zip,UT,UT,Rockville,"St. George, UT",Washington County,569553.82
84765,94699,12032,zip,UT,UT,Santa Clara,"St. George, UT",Washington County,481934.69
84767,94701,25422,zip,UT,UT,Springdale,"St. George, UT",Washington County,562273.81
84770,94702,1579,zip,UT,UT,Saint George,"St. George, UT",Washington County,418131.95
84779,94709,27758,zip,UT,UT,Springdale,"St. George, UT",Washington County,440508.31
84780,94710,4177,zip,UT,UT,Washington,"St. George, UT",Washington County,460902.37
84781,94711,20558,zip,UT,UT,Pine Valley,"St. George, UT",Washington County,403746.06
84782,94712,24357,zip,UT,UT,Enterprise,"St. George, UT",Washington County,437167.33
84783,94713,30490,zip,UT,UT,Dammeron Valley,"St. George, UT",Washington County,607887.76
84790,94715,896,zip,UT,UT,Saint George,"St. George, UT",Washington County,470683.86
85003,94719,10856,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,489455.54
85004,94720,10355,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,364761.84
85006,94722,4952,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,377629.92
85007,94723,8071,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,360328.09
85008,94724,500,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,334906.39
85009,94725,761,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,256964.27
85012,94728,10470,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,536392.12
85013,94729,6116,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,431638.36
85014,94730,4453,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,403609.53
85015,94731,1673,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,303235.53
85016,94732,2653,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,452120.97
85017,94733,1819,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,262293.8
85018,94734,2476,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,763049.58
85019,94735,3720,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,279806.06
85020,94736,3053,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,356505.15
85021,94737,2027,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,383654.79
85022,94738,943,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,398786.28
85023,94739,2721,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,366604.88
85024,94740,4725,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,415363.62
85027,94743,2101,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,329362.21
85028,94744,6242,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,557812.24
85029,94745,1098,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,315660.54
85031,94747,3135,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,273648.42
85032,94748,243,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,380473.51
85033,94749,443,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,276980.51
85034,94750,11921,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,242297.81
85035,94751,696,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,272215.65
85037,94753,906,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,299608.73
85040,94756,2788,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,278899.6
85041,94757,389,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,320408.74
85042,94758,1347,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,344341.41
85043,94759,2516,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,315044.44
85044,94760,1927,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,416740.21
85045,94761,11933,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,558400.84
85048,94763,2799,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,495518.04
85050,94764,3338,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,510823.83
85051,94765,1612,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,302394.97
85053,94766,3804,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,335346.22
85054,94767,10376,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,570679.77
85083,399652,6420,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,519400.99
85085,94791,4523,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,530756.13
85086,94792,1815,zip,AZ,AZ,Anthem,"Phoenix-Mesa-Chandler, AZ",Maricopa County,512569.55
85087,94793,10364,zip,AZ,AZ,New River,"Phoenix-Mesa-Chandler, AZ",Maricopa County,511490.82
85118,417434,8748,zip,AZ,AZ,Gold Canyon,"Phoenix-Mesa-Chandler, AZ",Pinal County,417508.79
85119,417435,5074,zip,AZ,AZ,Apache Junction,"Phoenix-Mesa-Chandler, AZ",Pinal County,331027.24
85120,417436,3775,zip,AZ,AZ,Apache Junction,"Phoenix-Mesa-Chandler, AZ",Pinal County,305475.35
85122,417437,745,zip,AZ,AZ,Casa Grande,"Phoenix-Mesa-Chandler, AZ",Pinal County,271678.93
85123,417461,10415,zip,AZ,AZ,Arizona City,"Phoenix-Mesa-Chandler, AZ",Pinal County,221578.79
85128,417438,6915,zip,AZ,AZ,Coolidge,"Phoenix-Mesa-Chandler, AZ",Pinal County,233019.26
85131,417439,6120,zip,AZ,AZ,Eloy,"Phoenix-Mesa-Chandler, AZ",Pinal County,257292.5
85132,417440,2022,zip,AZ,AZ,Florence,"Phoenix-Mesa-Chandler, AZ",Pinal County,294161.26
85138,417442,1224,zip,AZ,AZ,Maricopa,"Phoenix-Mesa-Chandler, AZ",Pinal County,328418.15
85139,417443,6192,zip,AZ,AZ,Maricopa,"Phoenix-Mesa-Chandler, AZ",Pinal County,317267.64
85140,399654,2131,zip,AZ,AZ,San Tan Valley,"Phoenix-Mesa-Chandler, AZ",Pinal County,394235.25
85142,417444,93,zip,AZ,AZ,Queen Creek,"Phoenix-Mesa-Chandler, AZ",Maricopa County,498146.32
85143,94835,2011,zip,AZ,AZ,San Tan Valley,"Phoenix-Mesa-Chandler, AZ",Pinal County,348598.56
85145,417445,30490,zip,AZ,AZ,Red Rock,"Phoenix-Mesa-Chandler, AZ",Pinal County,256945.3
85173,417447,16584,zip,AZ,AZ,Superior,"Phoenix-Mesa-Chandler, AZ",Pinal County,180436.45
85193,417450,11744,zip,AZ,AZ,Casa Grande,"Phoenix-Mesa-Chandler, AZ",Pinal County,306105.82
85194,417451,11013,zip,AZ,AZ,Casa Grande,"Phoenix-Mesa-Chandler, AZ",Pinal County,323251.66
85201,94796,991,zip,AZ,AZ,Mesa,"Phoenix-Mesa-Chandler, AZ",Maricopa County,320098.5
85202,94797,1747,zip,AZ,AZ,Mesa,"Phoenix-Mesa-Chandler, AZ",Maricopa County,349642.63
85203,94798,2332,zip,AZ,AZ,Mesa,"Phoenix-Mesa-Chandler, AZ",Maricopa County,387408.4
85204,94799,283,zip,AZ,AZ,Mesa,"Phoenix-Mesa-Chandler, AZ",Maricopa County,338130.04
85205,94800,1573,zip,AZ,AZ,Mesa,"Phoenix-Mesa-Chandler, AZ",Maricopa County,351380.48
85206,94801,2509,zip,AZ,AZ,Mesa,"Phoenix-Mesa-Chandler, AZ",Maricopa County,333985.5
85207,94802,938,zip,AZ,AZ,Mesa,"Phoenix-Mesa-Chandler, AZ",Maricopa County,469036.1
85208,94803,2471,zip,AZ,AZ,Mesa,"Phoenix-Mesa-Chandler, AZ",Maricopa County,329047.96
85209,94804,1971,zip,AZ,AZ,Mesa,"Phoenix-Mesa-Chandler, AZ",Maricopa County,387444.03
85210,94805,2070,zip,AZ,AZ,Mesa,"Phoenix-Mesa-Chandler, AZ",Maricopa County,322214.55
85212,94807,1195,zip,AZ,AZ,Mesa,"Phoenix-Mesa-Chandler, AZ",Maricopa County,485070.49
85213,94808,2015,zip,AZ,AZ,Mesa,"Phoenix-Mesa-Chandler, AZ",Maricopa County,461705.9
85215,94810,7148,zip,AZ,AZ,Mesa,"Phoenix-Mesa-Chandler, AZ",Maricopa County,429564.34
85224,94819,1192,zip,AZ,AZ,Chandler,"Phoenix-Mesa-Chandler, AZ",Maricopa County,395272.3
