ZIP,NatWalkInd,total_weight,block_group_rows
90721,16.664487,45.326,3
90723,14.131071,55053.632,37
90731,15.262496,51789.103,54
90732,13.437061,18940.795,26
90733,15.564401,2071.873,2
90734,15.339316,1494.459,4
90740,11.900687,24199.978,31
90742,16.376295,1171.202,3
90744,15.022761,55540.821,40
90745,12.454252,37317.712,25
90746,13.149746,24166.721,23
90748,16.801073,2400.06,2
90749,14.98356,1212.11,3
90755,11.053449,11587.271,18
90801,17.875427,2770.354,5
90802,12.568783,36483.068,35
90803,11.62926,27509.121,39
90804,10.332255,39404.669,48
90805,12.407801,80479.085,64
90806,13.035206,33879.507,48
90807,11.902859,25712.838,28
90808,9.072135,30801.317,44
90809,9.217454,1389.131,2
90810,9.715092,27334,32
90813,12.524834,58875.948,62
90814,9.874393,13433.805,15
90815,10.840144,37792.985,47
90832,18.278849,596.522,3
90853,10.637861,1103.762,10
91001,12.359947,30244.835,37
91003,14.050528,1700.479,4
91006,13.375954,31223.745,52
91007,13.582601,25080.284,19
91008,13.127832,1025.065,5
91009,16.816742,1733.784,4
91010,14.179409,17661.053,25
91011,9.978607,13597.586,34
91012,14.258738,1527.037,6
91016,13.167149,34757.861,47
91020,15.358349,758.897,13
91024,11.860019,9412.85,14
91025,14.653784,1580.524,6
91030,13.575182,16455.613,25
91031,15.026288,1678.5,4
91040,9.876498,10377.865,16
91042,11.798339,20016.061,22
91066,15.6064,2031.908,4
91077,13.85377,1266.062,2
91101,16.442728,18707.864,28
91102,19.518416,650.959,2
91103,13.34437,25256.748,29
91104,14.27852,37876.934,47
91105,13.661134,11729.792,29
91106,15.351205,24089.391,34
91107,15.036839,21094.316,38
91108,13.880025,4926.814,17
91109,15.931687,3129.899,3
91114,13.185572,1472.772,3
91115,17.266759,439.894,2
91116,16.862435,615.934,3
91117,13.693935,1413.124,3
91118,13.82194,1348.332,6
91201,13.55097,21546.203,34
91202,12.953389,22859.454,27
91203,15.026902,15122.695,14
91204,15.02669,17202.805,33
91205,14.213768,37198.243,39
91206,11.660503,22161.305,30
91207,10.850213,10662.445,17
91208,10.799013,14593.212,21
91209,15.40495,1943.386,3
91210,15.75002,742.477,2
91214,12.215393,25007.037,33
91221,14.390693,2211.863,4
91222,13.337132,751.639,4
91224,13.449219,1403.763,6
91225,17.440697,2199.738,3
91226,13.333333,1497.264,1
91301,13.018886,8338.351,6
91302,8.21795,17102.611,13
91303,16.216522,23898.206,19
91304,13.21794,36705.618,31
91305,17.833333,1053.144,1
91306,14.654958,31427.211,20
91307,12.913904,18437.246,25
91308,14.269015,1534.943,2
91309,14.5,2178.295,1
91310,5.833333,919.803,1
91311,13.061448,31289.802,28
91313,15.88957,2347.886,2
91316,13.755793,21569.612,26
91320,12.545311,27483.375,20
91321,8.005755,19518.777,29
91322,10.152155,1997.823,4
91324,15.771485,20575.195,30
91325,13.57557,34088.213,38
91326,9.553795,27329.83,16
91327,10,1303.746,1
91330,14.666667,3171.855,1
91331,13.54584,77945.88,76
91333,16.314898,1977.604,2
91335,14.040541,47791.645,30
91340,14.910292,25495.647,35
91341,17.432923,1925.648,6
91342,12.557795,91458.994,69
91343,13.41841,62848.679,34
91344,12.704525,41346.818,42
91345,13.543633,17825.853,24
91346,13.619978,1495.492,2
91350,7.087191,34746.558,42
91351,8.852659,23228.308,29
91352,12.665705,44826.783,50
91353,15.574158,1631.649,3
91354,9.671323,19531.42,10
91355,9.626518,29340.711,27
91356,11.887937,28841.754,23
91357,18.614431,1613.72,2
91358,15.853009,1236.853,2
91359,11.176245,2020.563,2
91360,13.173428,42040.363,29
91361,10.971051,16364.597,14
91362,10.930267,33279.93,22
91364,12.771231,25528.138,23
91365,14.833333,663.178,1
91367,12.839956,28609.616,29
91372,8.978689,1857.994,3
91377,7.86333,14224,7
91380,11.128829,2072.001,2
91381,7.846688,20330.423,4
91384,5.631052,27168.845,12
91385,8.199181,428.645,4
91387,7.372349,36781.504,16
91390,6.707804,13213.055,15
91392,15.536401,3740.249,2
91393,13.932812,1322.612,2
91394,16.111872,1816.406,3
91395,16.667746,56.266,3
91396,15.184466,2100.151,2
91401,15.060935,40400.286,45
91402,13.789817,68442.048,42
91403,12.685898,17289.113,24
91404,15.610584,228.281,5
91405,14.143094,54624.026,33
91406,14.628802,54948.259,41
91407,15.60698,209.679,5
91408,15.608612,506.809,5
91409,15.028273,3006.981,4
91411,15.609238,23563.424,21
91412,17.833333,1227.978,1
91413,14.242237,2264.441,3
91416,14.001256,2372.8,3
91423,15.052214,26005.148,34
91426,14.991129,1577.37,5
91436,13.787882,8745.446,10
91501,12.602312,16798.404,25
91502,14.580959,8188.227,24
91504,12.782552,26371.956,23
91505,14.982874,22176.979,52
91506,14.380934,18849.965,28
91507,14.428539,325.824,4
91510,14.428539,1699.95,4
91601,15.703232,26971.409,28
91602,14.893691,12742.188,15
91604,14.403683,16389.883,21
91605,13.933162,51678.084,54
91606,14.779253,42161.745,59
91607,14.762492,21017.111,19
91609,15.737426,1441.007,3
91615,13.384298,1833.214,3
91617,15.451536,996.656,4
91701,12.332962,39698.72,24
91702,13.069458,48471.695,37
91706,13.144754,62102.339,45
91708,14.613239,3028.453,6
91709,8.449602,54407.35,34
91710,12.859005,57208.118,44
91711,13.450782,24928.395,21
91722,14.223457,36005.511,48
91723,15.445926,7779.976,14
91724,13.354203,23535.221,30
91730,13.504289,48625.761,28
91731,13.861374,27708.465,36
91732,13.104552,52340.746,37
91733,13.582386,10250.712,15
91734,15.932883,2677.216,3
91737,10.152923,24845.937,23
91739,10.195047,5443.927,7
91740,14.040574,26521.808,30
91741,12.238349,20802.261,21
91743,7.632995,973.186,2
91744,13.509156,73599.6,62
91745,12.806634,49790.33,37
91746,13.410311,23848.914,21
91748,13.205169,32909.634,20
91750,14.145458,22239.859,23
91752,9.210628,22270.134,24
91754,16.098049,32983.814,40
91755,13.871935,23045.036,22
91761,10.719267,59396.629,40
91762,12.682552,61091.187,58
91763,13.953501,27162.124,25
91764,12.387822,51598.409,40
91765,11.495913,41413.508,26
91766,12.776571,52157.5,30
91767,13.540728,30532.925,34
91768,13.340803,34313.939,22
91769,17.641815,1989.786,3
91770,13.420754,55321.407,37
91773,11.65296,33601.878,26
91775,13.092861,24911.988,33
91776,14.877176,23003.781,38
91778,12.839752,1971.241,3
91780,14.140611,29201.204,37
91784,7.611859,25310.434,31
91785,14.563656,1829.957,3
91786,12.860156,53137.106,54
91788,14.826158,1843.066,2
91789,11.852174,27183.939,28
91790,13.322641,36128.946,41
91791,12.256119,23062.114,26
91792,13.332494,28749.723,22
91793,15.561541,2475.706,4
91801,14.041579,52118.864,49
91802,14.117085,2448.719,3
91803,14.657463,30369.304,35
91901,6.822951,15627.554,13
91902,7.915409,15436.432,14
91903,10.244363,2912.851,3
91910,13.184758,71527.165,57
91911,14.005912,75307.983,57
91912,15.65092,4707.531,4
91913,12.072742,11114.939,15
91914,10.333333,566.588,1
91916,5.25249,2867.906,4
91917,4.890684,1675.352,2
91931,6.337465,180.285,4
91932,14.102607,17676.711,18
91933,15.762447,2252.05,4
91935,4.913596,7771,4
91941,11.305618,29814.844,34
91942,14.128233,25197.864,38
91944,16.611258,1530.51,3
91945,12.872562,25653.824,24
91946,18.309736,1658.922,2
91948,6.85156,5.302,2
91950,14.707919,59606.452,41
91951,18.227258,2519.046,4
91962,6.85156,1659.592,2
91976,11.451663,1142.353,3
91977,11.852361,59534.272,47
91978,11.410229,9825,4
91979,11.451663,1929.129,3
92003,6.775317,3932.773,5
92008,13.462623,17560.354,15
92009,9.849875,13191.559,19
92010,10.096287,9431.943,12
92011,11.69183,15559.565,10
92013,8.947774,1186.08,4
92014,9.957925,9204.324,17
92019,10.410377,31224.696,28
92020,12.493529,45108.544,38
92021,12.485248,58246.98,45
92022,13.808867,2669.734,2
92023,11.992431,1077.333,4
92024,12.674384,37996.249,38
92025,12.834049,48684.35,37
92026,10.487937,45823.335,49
92027,12.655803,42226.312,38
92028,9.276434,34534.635,29
92029,8.662192,10724.991,12
92030,12.894726,2552.548,2
92033,16.600733,3332.712,3
92036,7.600171,1779.77,8
92037,11.475765,35280.009,38
92039,13.19537,958.877,2
92040,9.05646,33002.638,28
92049,17.291756,744.477,3
92051,12.893038,2428.961,4
92054,12.904948,20693.561,22
92056,10.221705,43184.887,35
92057,11.674987,18577.359,15
92058,7.400236,43505.274,16
92059,5.5,0.853,1
92060,5.767151,206.838,3
92061,5.767151,2.273,3
92064,9.788401,47429.925,46
92065,7.295814,29499.433,27
92066,5.767151,443.225,3
92067,7.513094,4597.817,10
92069,11.794888,27869.013,27
92070,6.788709,853.101,6
92071,12.14331,36575.335,33
92072,13.809959,2329.752,2
92074,11.509979,1974.339,4
92075,10.019321,6633.798,12
92078,13.073451,13737.69,9
92079,11.346576,3027.343,3
92081,10.267688,24484.708,25
92082,5.540582,8185.091,7
92083,12.536136,36506.751,44
92084,12.004502,39278.108,34
92085,10.646667,2852.645,3
92086,5.767151,1636.522,3
92088,13.027969,3397.714,3
92091,7.804369,99.921,9
92092,12.833333,2.578,2
92093,12.803763,1.775,6
92101,16.397489,5228.141,16
92102,14.736616,35903.001,41
92103,15.350674,26886.595,31
92104,14.342443,33915.307,47
92105,13.647645,68234.476,63
92106,12.9984,11517.719,17
92107,14.249934,16858.23,23
92108,11.609446,10494.302,31
92109,14.841776,37647.077,45
92110,14.337632,23479.876,29
92111,12.177345,47065.648,40
92113,13.959661,46836.216,44
92114,11.972668,66877.781,50
92115,14.093653,60347.463,51
92116,13.607619,22896.997,31
92117,12.677958,52803.217,46
92118,13.741428,22215.202,16
92119,10.715755,22494.583,36
92120,11.013864,31232.244,42
92121,6.785396,3993.539,8
92122,11.433176,30204.613,22
92123,12.892861,27815.141,19
92124,9.748082,30078.836,18
92126,12.202927,71223.337,42
92127,10.812964,5786.566,9
92128,10.7678,27100.966,20
92129,8.410313,40011.612,29
92130,9.026074,21394,7
92131,8.012869,34896.552,19
92137,17.333333,241.758,1
92138,17.333333,1189.528,1
92139,12.147325,36283.558,26
92140,8.833333,3715,4
92142,12.84941,1423.426,2
92143,16.350395,4487.685,2
92149,12.353386,1167.926,2
92150,13.635074,2917.752,2
92154,12.782976,67252.047,45
92159,13.303991,1800.157,5
92160,13.702627,1314.454,4
92163,14.238247,1591.493,3
92165,15.746419,2137.55,2
92166,14.499114,1685.712,3
92167,16.469291,1015.309,3
92169,17.243926,1692.396,2
92170,14.419032,2159.469,3
92171,11.479902,1962.071,4
92172,10.820677,2258.573,3
92173,12.875582,26994.925,19
92174,11.435842,3564.953,3
92175,16.682015,2349.123,2
92177,13.376543,2683.752,5
92178,14.247553,1387.169,2
92191,6.382028,1436.842,2
92192,13.355814,1075.387,3
92195,13.353881,2665.292,4
92196,14.320165,3108.531,4
92198,13.350505,1208.21,2
92201,11.665816,52056.502,29
92203,8.482923,22889.654,15
92210,8.503299,5649.984,10
92211,9.750254,18318.278,17
92220,7.040637,34226.453,19
92223,12.633108,50225.6,22
92225,11.954959,14773.754,21
92226,15.113601,1752.051,2
92227,8.178594,22920.383,21
92230,5.751161,2191.745,4
92231,8.455279,3820,2
92233,4.370825,7595.286,6
92234,11.051446,45645.694,30
92235,10.328433,1357.402,2
92236,12.171075,33129.933,18
92239,5.333333,144.78,1
92240,11.328812,34188.864,13
92241,8.942337,4958.447,9
92242,4.109639,1307.048,4
92243,10.601856,45728.831,29
92244,14.325481,3067.409,4
92247,13.842624,1669.638,3
92249,2.666667,4.789,2
92250,6.663058,8880.914,10
92251,8.106889,4891.083,8
92252,5.625832,8966.135,8
92253,11.586927,17532.687,15
92255,10.5,2257.547,1
92256,5.61212,3429.347,9
92257,3.675883,1185.866,7
92258,10.53256,22.026,3
92259,2.678398,6.782,2
92260,9.658034,22392.746,24
92261,14.801139,2308.157,2
92262,12.961124,27209.633,22
92263,11.322805,2338.47,4
92264,12.198172,14954.863,23
92268,3.038709,460.268,2
92270,10.41668,18415.825,18
92273,5.107887,25.602,3
92274,3.824815,10678.772,10
92275,4.791418,8.046,3
92276,10.712345,7768.307,6
92277,5.96041,17267.7,6
92280,5.880775,25.143,2
92281,8.000223,280.781,2
92282,4.527441,1425.228,9
92283,6.31018,1771.985,5
92284,6.732326,10170.373,14
92285,3.073562,573.483,5
92301,4.333333,1.061,1
92305,3.703781,640.033,2
92307,8.953498,23178.742,20
92308,8.914676,14634.259,10
92309,4.697885,51.056,4
92310,9.5,9086,1
92311,10.550465,16878.708,19
92312,14.795068,1916.619,2
92313,9.711608,8898.735,16
92314,8.066439,5180.271,12
92315,13.740286,5276.376,13
92316,10.746565,28482.025,25
92318,14.294338,110.345,2
92320,10.046848,7575.854,5
92321,6.342732,4.178,2
92323,4.697885,68.926,4
92324,11.476047,46222.32,46
92325,8.812736,5656,7
92327,4.697885,160.827,4
92328,6.708547,57.755,4
92329,8.838051,4348.342,4
92332,4.738642,60.81,6
92333,8.80091,368.236,2
92334,15.956683,2410.813,2
92335,12.097382,63127.859,54
92336,12.395929,35030.92,27
92337,11.827836,21301.344,14
92338,4.697885,86.796,4
92339,3.703781,1093.389,2
92341,9.737179,86.262,3
92342,5.333333,414.254,1
92344,6.641467,2343.62,7
92345,9.550679,62047.311,35
92346,11.895436,45075.389,35
92347,4.177126,953.896,4
92352,6.342732,12.534,2
92354,13.915829,12384.786,10
92356,5.021591,4005.744,7
92358,4.57797,1006.43,2
92359,10.262405,8902.094,8
92363,7.142797,5402.714,5
92364,4.697885,201.673,4
92365,4.697885,2902.553,4
92366,4.697885,25.528,4
92368,5.333333,1008.38,1
92369,8.181896,1585.684,3
92371,7.532575,4243.422,9
92372,8.838051,7.391,4
92373,11.489711,17087.488,27
92374,12.331819,25490.259,27
92375,15.499691,1094.429,2
92376,12.881475,83799.756,60
92377,11.743961,17574.025,12
92378,6.342732,104.452,2
92382,9.300209,4987.359,9
92385,6.342732,284.11,2
92389,6.708547,156.763,4
92392,10.672598,27829.916,13
92394,3.500728,4390.626,4
92395,12.541083,16179.621,20
92397,5.844156,4284.232,7
92398,4.177126,2.344,4
92399,11.928201,24314.66,22
92401,15.725079,1217.529,5
92402,16.341043,907.182,2
92404,12.787614,29506.967,34
92405,12.285238,17986.117,26
92406,14.026709,2401.35,4
92407,10.762927,56486.428,41
92408,13.812634,6208.368,15
92410,11.856469,24550.109,38
92411,12.774244,25781.133,23
92413,13.829967,2221.876,2
92423,13.595521,2060.327,3
92427,7.759105,3356.728,2
92501,14.031409,19679.62,29
92502,16.455969,978.352,5
92503,12.454728,70753.167,67
92504,11.735144,55576.375,56
92505,12.30364,52080.118,29
92506,12.06374,38314.046,57
92507,12.834818,45344.227,52
92508,12.605025,18796.229,22
92509,10.712884,70310.263,42
92513,11.550656,2329.396,2
92514,13.649485,1216.026,4
92516,14.709529,2186.383,5
92517,15.023582,3459.889,2
92518,11.16531,2327.042,3
92519,14.664962,2991.536,3
92530,10.340011,54341.351,29
92531,16.346182,2206.092,2
92532,9.134823,9997.408,14
92536,3.961103,1299.859,6
92539,3.925683,2672.59,3
92543,12.776513,27025.358,34
92544,9.614177,45605.7,28
92545,10.812594,24582.244,20
92546,16.182933,3912.167,3
92548,6.630004,8060.788,6
92549,7.202754,2090.715,3
92551,11.772371,35021.243,19
92552,14.275787,2528.447,2
92553,12.581662,61616.499,41
92555,8.776487,32078.533,18
92556,11.417771,1827.871,2
92557,10.14545,50267.612,26
92561,5.718182,473.166,6
92562,9.88617,42166.902,28
92563,9.461601,10759.531,6
92564,14.304059,1506.536,2
92567,5.54301,9732.734,9
92570,7.716737,31629.611,20
92571,8.044928,39.677,12
92581,10.82369,2810.15,2
92582,8.759106,10076.148,10
92583,11.242491,21161.379,9
92584,9.924136,40840.803,24
92585,7.191871,18681.198,16
92586,11.548371,17902.217,13
92587,7.146286,16298.564,11
92589,7.534141,3165.684,2
92590,8.505042,2636.005,5
92591,10.752973,36982.517,22
92592,10.032741,55760.754,25
92593,8.35283,1911.874,2
92595,9.540616,33143.778,30
92596,6.533575,8885.63,6
92603,8.853405,8484.936,9
92604,14.132198,28753.044,35
92605,14.638712,1052.104,3
92606,15.338899,12295.885,8
92607,14.102957,1468.722,2
92609,15.204467,2147.728,3
92610,13.398279,6846.619,10
92612,13.916079,21051.172,13
92614,12.953081,22529.087,22
92615,15.916386,2137.475,2
92616,16.568059,2087.821,2
92617,14.111222,17086,3
92618,15.832802,6482.311,21
92619,16.166667,1819.975,1
92620,12.588477,12945,8
92624,9.770867,6560.727,11
92625,14.467318,11128.255,21
92626,13.820188,40621.407,38
92627,14.13287,63647.377,58
92628,16.07905,1944.135,2
92629,13.269043,25455.682,28
92630,13.735466,61800.311,40
92637,11.437476,17634.986,26
92646,14.197914,52756.488,49
92647,14.775725,61723.197,45
92648,14.388247,39379.14,49
92649,13.435204,34617.105,37
92650,16.166667,50.699,1
92651,12.450621,17947.586,26
92652,16.337486,2218.789,7
92653,13.559395,21574.61,35
92654,13.693449,1147.916,4
92655,14.755912,9789.306,12
92656,10.560611,51153.82,37
92657,9.494558,11291.357,11
92658,12.759194,3158.584,4
92659,15.161792,2111.844,5
92660,12.618729,23750.654,45
92661,16.037996,3470.646,4
92662,15.469493,2606,2
92663,14.716127,20318.812,34
92672,11.121227,29440.204,28
92673,9.35719,19796.461,15
92674,14.442113,1748.886,7
92675,10.073294,21187.412,34
92676,4.354339,1796.672,15
92677,11.410885,65843.439,51
92678,5.5,829.922,1
92679,6.841739,31436.797,29
92683,14.926599,82511.587,71
92684,14.915902,3553.423,6
92685,16.6736,3647.739,4
92688,10.467943,37785.141,33
92690,13.838365,2717.571,3
92691,12.741114,49315.889,40
92692,12.043659,47655.5,61
92693,13.317876,3245.432,4
92694,8.98665,32577.456,12
92701,15.0886,47319.798,51
92702,17.426783,2260.632,4
92703,13.969219,68000.023,63
92704,14.260857,86833.427,58
92705,12.742873,43692.571,66
92706,14.053587,40756.813,31
92707,14.560796,60633.743,47
92708,15.066205,54843.533,50
92711,15.15416,2195.567,4
92728,14.506334,1984.005,3
92735,12.361006,1899.657,2
92780,13.18956,49707.003,43
92781,17.903632,1774.953,2
92782,11.716793,19684.371,16
92799,13.555925,2694.185,3
92801,14.286696,68928.462,75
92802,13.004846,42941.821,43
92803,16.606312,3110.065,3
92804,13.972408,85023.017,82
92805,14.419794,58669.479,39
92806,13.420008,35676.118,46
92807,9.983594,34897.294,43
92808,8.843504,18403.41,16
92809,11.257476,1602.929,4
92811,14.460406,1370.976,3
92812,13.166667,29.114,1
92814,15.065692,1800.775,4
92816,15.556953,849.302,3
92817,8.546423,1543.099,3
92821,13.521992,33013.632,35
92822,16.380609,1746.989,4
92823,9.871476,447.426,5
92825,14.910265,1679.427,3
92831,14.213005,35064.11,38
92832,15.108016,23596.691,37
92833,13.687491,46659.486,42
92834,15.89842,3092.871,10
92835,13.667338,15556.246,44
92836,17.318986,1355.846,3
92837,14.647175,922.935,6
92838,11.225449,1611.43,4
92840,14.291254,54771.591,53
92841,14.15549,31864.271,48
92842,13.897577,3443.547,4
92843,14.340353,45478.391,50
92844,14.858868,24660.491,33
92845,13.772793,15577.824,15
92846,13.953716,1423.744,2
92856,15.493359,1893.479,5
92857,14.964333,1375.637,4
92859,15.169281,1411.013,3
92860,7.999162,26488.321,22
92861,10.276017,5634.023,12
92863,15.052192,2973.767,4
92865,14.234493,20136.23,29
92866,15.208831,13927.229,16
92867,12.553242,41368.451,54
92868,13.999996,8908.259,18
92869,12.313795,34734.7,32
92870,13.93911,50908.856,53
92871,14.06346,1322.352,3
92877,15.71965,2102.093,3
92878,10.776097,22338.77,20
92879,12.613365,42188.939,35
92880,9.080622,27746.681,12
92881,12.316221,18071.27,16
92882,10.647694,66629.087,41
92883,6.350955,23273.062,11
92885,15.007883,1374.476,5
92886,10.594634,44548.94,44
92887,7.062386,20777.55,19
93001,11.85859,23034.3,26
93002,17.897321,1456.053,2
93003,13.580346,21619.322,27
93004,12.486178,21167.524,15
93005,15.235632,1235.325,3
93006,13.877976,1488.58,2
93007,11.618859,895.993,2
93010,8.589351,37977.341,21
93011,13.996304,2617.788,3
93012,7.84162,19612.937,19
93013,9.892438,14112.634,14
93014,14.663183,1149.24,4
93015,8.683339,15765.204,9
93016,9.42902,1430.455,3
93021,9.339799,36259.346,25
93022,10.622842,5566.041,6
93023,9.265995,18932.342,21
93024,10.036461,1131.97,2
93030,14.124031,30979.802,19
93031,16.833333,2400.337,1
93032,15.477483,1986.65,3
93033,13.934129,69359.621,46
93035,13.94508,8340.832,6
93036,15.007187,31129.754,15
93041,13.85468,21657.017,17
93044,15.525922,2622.55,4
93060,9.274656,32946.214,33
93061,15.650686,1251.427,4
93062,14.504196,1652.789,2
93063,13.156922,41764.376,30
93065,11.569046,60308.71,43
93066,7.105387,1625.558,5
93067,6.138307,2053.467,5
93094,14.84346,2346.758,3
93101,11.549955,21641.461,33
93102,18.173494,589.296,2
93103,9.326483,13216.271,23
93105,9.40669,19467.074,39
93108,6.276964,6314.197,18
93109,8.826037,8292.399,13
93110,8.418688,16339.796,20
93111,9.005016,17739.813,29
93116,15.281386,1488.448,5
93117,9.711307,31161.342,30
93120,18.173494,457.768,2
93121,18.173494,807.864,2
93150,6.834223,928.766,3
93160,15.281386,1523.011,5
93190,18.173494,660.218,2
93202,9.606131,3815.599,4
93203,7.540051,22411.837,9
93204,6.599847,4.856,3
93206,6.599847,92.272,2
93210,11.403778,12213.127,22
93212,7.916526,14571.753,21
93215,5.651136,15682.8,14
93218,4.495495,415.538,4
93219,5.051056,676.801,4
93221,7.131283,14378.271,19
93223,6.978048,9748.899,13
93224,5.414625,724.2,4
93225,11.074108,3306,3
93230,11.626914,49064.339,42
93234,6.323704,4944.837,5
93239,5.984113,753.758,3
93240,5.048102,3087.576,4
93241,11.496303,9652.647,6
93242,7.720679,3338.798,8
93243,7.092483,14.379,7
93244,4.960272,45.916,5
93245,9.52029,22002.486,21
93247,7.585101,17922.288,19
93249,6.599847,1165.538,2
93250,7.228547,3733,3
93251,5.447938,175.562,5
93252,5.228657,1703.772,5
93254,4.666667,423.315,1
93256,5.051056,5444.587,4
93257,7.566843,37938.748,30
93258,10.986936,2011.911,3
93263,10.802917,11942.51,7
93265,5.486172,596.903,3
93266,5.984113,1465.05,3
93267,5.01504,262.001,7
93268,9.706505,18895.915,12
93270,4.519283,5738.795,8
93272,5.051056,30.176,4
93274,7.620627,57133.42,47
93275,10.30423,1119.271,2
93277,10.585859,41378.471,37
93278,12.125768,1508.827,5
93279,12.166667,769.476,1
93280,11.789046,6479.867,6
93283,5.047921,1743.48,6
93286,7.636798,8507.542,11
93290,9.833333,1099.661,1
93291,9.738198,7411.655,12
93292,8.442877,14200.869,30
93301,14.966926,4567.506,13
93302,17.806806,684.56,2
93303,17.806806,339.403,2
93304,13.745099,17026.778,19
93305,12.663434,16416.157,19
93306,12.331912,39124.505,33
93307,10.108074,13167.732,35
93308,10.650651,31045.453,26
93309,13.111864,47879.76,34
93311,9.234924,15911.158,12
93312,10.567119,22970.76,12
93313,12.1988,7299.603,13
93314,5.47667,3012.516,5
93386,14.494474,1363.523,2
93387,11.797226,1844.299,2
93389,11.302177,1461.048,2
93390,14.666667,1181.838,1
93401,13.795199,19094.372,24
93402,11.324854,14842.856,12
93403,12.884383,1576.191,4
93405,12.251471,11242.598,12
93412,11.209502,1166.223,2
93420,8.356359,12596.112,10
93421,9.872852,1527.982,5
93422,10.4739,14401.401,11
93423,14.434737,3085.118,3
93424,7.626291,1229.573,3
93426,5.392315,2322.827,2
93427,4.500972,111.397,3
93428,9.770526,6063.316,7
93430,10.762774,3003.039,5
93433,14.685805,4087.234,4
93435,5.715247,65.063,5
93436,8.601633,45711.111,35
93440,5.567394,46.993,4
93441,8.913523,1342.666,3
93442,13.283127,4603.552,7
93443,13.156416,953.227,2
93444,4.751282,561.604,3
93445,14.685805,3.086,4
93446,10.526888,21109.624,10
93448,12.80955,301.891,4
93449,12.768361,3375.936,7
93450,5.392315,434.35,2
93451,7.260257,3020.491,4
93452,5.542278,743.577,2
93453,4.751282,14.835,3
93454,13.771137,36522.595,40
93455,11.266138,34591.915,30
93456,15.553905,2818.883,3
93457,10.80057,951.714,3
93458,14.383215,12690,9
93460,8.592987,1146.285,4
93461,6.599847,4.856,2
93463,8.913523,168.566,3
93465,8.088051,349.982,4
93483,14.685805,1587.68,4
93501,6.42874,4682.673,9
93502,8.000985,1147.248,3
93505,6.121524,4231,3
93510,7.166667,2836.429,1
93512,6.351111,117.192,4
93513,9.022319,1553.659,2
93514,6.815342,12993.589,16
93515,9.588951,1522.336,4
93516,7.632353,2312,2
93517,7.483306,1284.036,4
93518,4.748686,211.067,2
93523,4.503352,5145.685,4
93526,9.022319,707.317,2
93527,6.708547,111.385,4
93529,6.351111,464.078,4
93530,9.022319,36.585,2
93531,4.748686,11.081,2
93532,5.494456,4419.198,5
93534,10.688576,28568.011,38
93535,7.457775,52092.11,27
93536,7.287399,36685.74,26
93539,9.64797,3333.706,3
93541,7.483306,140.877,4
93543,5.630617,8923.928,8
93544,4.95251,1160.9,10
93545,6.710817,2485.901,6
93546,6.35029,1405.805,6
93549,6.708547,119.635,4
93550,7.412724,56550.296,28
93551,7.770149,21104.754,13
93552,8.231849,20533.882,11
93553,4.956467,2320.504,6
93555,9.517347,5713.252,8
93556,11.621891,1205.138,2
93560,4.5,3.138,2
93561,6.389269,10243.642,9
93562,4.70224,1768.219,3
93563,4.946423,14.869,3
93581,4.748686,961.41,2
93584,15.618495,1357.02,2
93586,7.246706,1194.085,5
93590,11.5,2460.157,1
93591,5.19631,5923.099,7
93592,4.70224,26.391,3
93601,4.615275,1105.502,12
93602,5.470137,1756.753,7
93604,5.167089,766.903,12
93606,5.081187,675.485,2
93608,6.986662,784.97,6
93609,6.577114,5594.437,21
93610,3.034098,8479.152,9
93611,11.927128,42336.99,51
93612,12.609387,33460.591,48
93613,15.48414,2233.134,4
93614,4.541699,6159.92,12
93615,5.690114,6533.678,7
93616,4.913904,2221.799,8
93618,8.657556,27143.29,24
93619,7.532684,30212.461,37
93620,3.384282,2222.871,9
93622,3.438811,591.673,8
93623,4.591924,159.672,5
93624,10.02137,2666.108,10
93625,5.816652,8664.917,18
93626,5.143549,2217.204,8
93627,6.986662,103.135,6
93630,4.010453,5044.921,13
93631,7.458526,7249.782,26
93635,12.77507,14941.42,11
93636,5.912018,8290.418,11
93638,11.24946,23036.543,14
93640,6.01951,6026.064,14
93643,4.309361,1726.412,4
93644,6.206757,8949.014,12
93645,4.309361,104.715,4
93646,8.811812,10473.564,8
93647,3.610213,2029.398,10
93648,7.81902,6875.687,10
93650,14.827888,4120.44,9
93651,5.475625,598.166,3
93652,3.838773,347.712,4
93653,3.254082,634.435,7
93654,9.075797,16249.054,20
93656,6.13325,6684.349,28
93657,8.186384,11997.139,15
93660,6.979023,4365.026,11
93662,9.977156,22871.006,30
93668,6.968802,1244.583,11
93669,4.309361,323.788,4
93673,4.011642,381.265,3
93675,3.570381,3.417,3
93701,13.932006,5326.242,21
93702,13.725919,45541.237,60
93703,13.25431,27683.022,37
93704,14.530098,27602.319,34
93705,13.818836,30078.644,39
93706,11.155843,31099.303,48
93710,12.737865,32636.264,31
93711,12.834709,34567.648,42
93720,12.0287,36318.674,32
93721,16.278104,6601.622,22
93722,10.905276,72201.393,45
93723,5.281779,2279.4,9
93725,8.188036,15905.016,37
93726,14.186422,43907.485,39
93727,11.454849,62837.867,44
93728,14.886078,15605.117,33
93729,16.124744,1945.737,3
93730,8.984957,8568.958,4
93737,5.25843,5695.718,8
93744,15.620999,1053.348,4
93745,13.909466,1618.825,4
93747,12.304365,1344.58,2
93755,13.804945,1307.831,2
93771,15.235424,148.625,3
93772,15.235424,145.208,3
